0.000000, -0.903186, 54.752417
0.000000, -0.825660, 54.752417
0.000000, -0.667131, 54.752417
0.000000, -0.661072, 54.752417
0.000000, -0.590964, 54.752417
0.000000, -0.494695, 54.752417
0.000000, -0.417787, 54.752417
0.000000, -0.347515, 54.752417
0.000000, -0.309774, 54.752417
0.000000, 0.137090, 73.608125
0.000000, 0.319637, 73.608125
0.000000, 0.348081, 73.608125
0.000000, 0.363001, 73.608125
0.000000, 0.379318, 73.608125
0.000000, 0.651968, 54.752417
0.000000, 0.676031, 54.752417
1.000000, -0.983969, 54.752417
1.000000, -0.982818, 54.752417
1.000000, -0.966626, 54.752417
1.000000, -0.861734, 54.752417
1.000000, -0.825305, 54.752417
1.000000, -0.724168, 54.752417
1.000000, -0.227027, 54.752417
1.000000, 0.029221, 54.752417
1.000000, 0.170027, 54.752417
1.000000, 0.319939, 54.752417
1.000000, 0.340138, 54.752417
1.000000, 0.679096, 54.752417
2.000000, -0.783297, 54.752417
2.000000, -0.727969, 54.752417
2.000000, -0.585755, 54.752417
2.000000, -0.445086, 54.752417
2.000000, -0.366549, 54.752417
2.000000, -0.234791, 54.752417
2.000000, -0.022076, 54.752417
2.000000, 0.655353, 54.752417
2.000000, 0.869999, 54.752417
2.000000, 0.876437, 54.752417
3.000000, -0.947496, 54.752417
3.000000, -0.771682, 54.752417
3.000000, -0.616147, 54.752417
3.000000, -0.580396, 54.752417
3.000000, -0.426735, 54.752417
3.000000, -0.003952, 54.752417
3.000000, 0.501065, 54.752417
3.000000, 0.653825, 54.752417
3.000000, 0.836559, 54.752417
4.000000, -0.870449, 54.752417
4.000000, -0.758593, 54.752417
4.000000, -0.205684, 54.752417
4.000000, -0.102731, 54.752417
4.000000, 0.551787, 54.752417
4.000000, 0.703279, 54.752417
4.000000, 0.865358, 54.752417
5.000000, -0.951326, 54.752417
5.000000, -0.644796, 54.752417
5.000000, -0.472177, 54.752417
5.000000, -0.471536, 54.752417
5.000000, -0.189551, 54.752417
5.000000, -0.093135, 54.752417
5.000000, 0.250419, 54.752417
5.000000, 0.950802, 54.752417
6.000000, -0.987149, 54.752417
6.000000, -0.942767, 54.752417
6.000000, -0.279303, 54.752417
6.000000, -0.277026, 54.752417
6.000000, 0.025698, 54.752417
6.000000, 0.337940, 54.752417
6.000000, 0.357093, 54.752417
6.000000, 0.592834, 54.752417
6.000000, 0.598868, 54.752417
6.000000, 0.777474, 54.752417
6.000000, 0.814603, 54.752417
7.000000, -0.924702, 54.752417
7.000000, -0.802256, 54.752417
7.000000, -0.757728, 54.752417
7.000000, -0.156967, 54.752417
7.000000, -0.109588, 54.752417
7.000000, 0.122930, 54.752417
7.000000, 0.151771, 54.752417
7.000000, 0.170094, 54.752417
7.000000, 0.256529, 54.752417
7.000000, 0.309706, 54.752417
7.000000, 0.338103, 54.752417
7.000000, 0.345559, 54.752417
7.000000, 0.951952, 54.752417
8.000000, -0.659572, 54.752417
8.000000, -0.631445, 54.752417
8.000000, -0.627399, 54.752417
8.000000, 0.124051, 54.752417
8.000000, 0.302097, 54.752417
8.000000, 0.336224, 54.752417
8.000000, 0.434404, 54.752417
8.000000, 0.656131, 54.752417
8.000000, 0.755744, 54.752417
8.000000, 0.772061, 54.752417
9.000000, -0.825851, 54.752417
9.000000, -0.683072, 54.752417
9.000000, -0.402886, 54.752417
9.000000, -0.305142, 54.752417
9.000000, 0.304296, 54.752417
9.000000, 0.423017, 54.752417
9.000000, 0.439878, 54.752417
9.000000, 0.443938, 54.752417
9.000000, 0.702293, 54.752417
9.000000, 0.727527, 54.752417
9.000000, 0.753994, 54.752417
10.000000, -0.577575, 54.752417
10.000000, -0.512539, 54.752417
10.000000, -0.176524, 54.752417
10.000000, -0.054054, 54.752417
10.000000, 0.415757, 54.752417
10.000000, 0.634635, 54.752417
10.000000, 0.884691, 54.752417
10.000000, 0.960226, 54.752417
11.000000, -0.985298, 54.752417
11.000000, -0.629411, 54.752417
11.000000, -0.253329, 54.752417
11.000000, -0.075556, 54.752417
11.000000, 0.009837, 54.752417
11.000000, 0.459758, 54.752417
11.000000, 0.970044, 54.752417
12.000000, -0.484196, 54.752417
12.000000, -0.425617, 54.752417
12.000000, -0.270204, 54.752417
12.000000, 0.041126, 54.752417
12.000000, 0.252365, 54.752417
12.000000, 0.380446, 54.752417
12.000000, 0.606880, 54.752417
12.000000, 0.780906, 54.752417
13.000000, -0.886593, 54.752417
13.000000, -0.690634, 54.752417
13.000000, -0.431905, 54.752417
13.000000, -0.389413, 54.752417
13.000000, -0.218178, 54.752417
13.000000, 0.050572, 54.752417
13.000000, 0.309592, 54.752417
13.000000, 0.333750, 54.752417
13.000000, 0.544481, 54.752417
14.000000, -0.826457, 54.752417
14.000000, -0.805244, 54.752417
14.000000, -0.771638, 54.752417
14.000000, -0.479743, 54.752417
14.000000, 0.009689, 54.752417
14.000000, 0.287615, 54.752417
14.000000, 0.848907, 54.752417
15.000000, -0.762968, 54.752417
15.000000, -0.587532, 54.752417
15.000000, -0.292182, 54.752417
15.000000, 0.114948, 54.752417
15.000000, 0.140185, 54.752417
15.000000, 0.239092, 54.752417
15.000000, 0.382679, 54.752417
15.000000, 0.498519, 54.752417
16.000000, 0.038909, 54.752417
16.000000, 0.508004, 54.752417
16.000000, 0.574066, 54.752417
16.000000, 0.719659, 54.752417
16.000000, 0.738026, 54.752417
17.000000, -0.952979, 54.752417
17.000000, -0.915049, 54.752417
17.000000, -0.910198, 54.752417
17.000000, -0.874771, 54.752417
17.000000, -0.479665, 54.752417
17.000000, -0.441996, 54.752417
17.000000, -0.369013, 54.752417
17.000000, 0.298189, 54.752417
17.000000, 0.329910, 54.752417
17.000000, 0.416802, 54.752417
17.000000, 0.615962, 54.752417
17.000000, 0.851959, 54.752417
18.000000, -0.830771, 54.752417
18.000000, -0.802616, 54.752417
18.000000, -0.650197, 54.752417
18.000000, -0.604149, 54.752417
18.000000, -0.588899, 54.752417
18.000000, -0.508065, 54.752417
18.000000, -0.497981, 54.752417
18.000000, -0.306575, 54.752417
18.000000, -0.027920, 54.752417
18.000000, 0.026298, 54.752417
18.000000, 0.247832, 54.752417
18.000000, 0.269426, 54.752417
18.000000, 0.881132, 54.752417
19.000000, -0.950187, 54.752417
19.000000, -0.645556, 54.752417
19.000000, -0.496336, 54.752417
19.000000, -0.421680, 54.752417
19.000000, -0.413480, 54.752417
19.000000, -0.315805, 54.752417
19.000000, -0.247958, 54.752417
19.000000, -0.101805, 54.752417
19.000000, 0.009902, 54.752417
19.000000, 0.088321, 54.752417
19.000000, 0.164738, 54.752417
19.000000, 0.308307, 54.752417
20.000000, -0.791743, 54.752417
20.000000, -0.710550, 54.752417
20.000000, -0.262200, 54.752417
20.000000, -0.190322, 54.752417
20.000000, 0.084229, 73.608125
20.000000, 0.127749, 73.608125
20.000000, 0.238249, 73.608125
20.000000, 0.285434, 73.608125
20.000000, 0.292561, 73.608125
20.000000, 0.303514, 54.752417
20.000000, 0.411902, 73.608125
20.000000, 0.432166, 73.608125
20.000000, 0.508003, 73.608125
20.000000, 0.513043, 73.608125
20.000000, 0.513141, 73.608125
20.000000, 0.526666, 73.608125
20.000000, 0.564485, 73.608125
20.000000, 0.605752, 73.608125
20.000000, 0.642893, 73.608125
20.000000, 0.677520, 73.608125
20.000000, 0.684292, 73.608125
20.000000, 0.686909, 73.608125
20.000000, 0.719029, 54.752417
20.000000, 0.739424, 73.608125
20.000000, 0.763100, 73.608125
20.000000, 0.814393, 73.608125
20.000000, 0.848811, 54.752417
20.000000, 0.864931, 73.608125
20.000000, 0.868206, 54.752417
20.000000, 0.978665, 54.752417
21.000000, -0.874641, 54.752417
21.000000, -0.817264, 54.752417
21.000000, -0.393614, 54.752417
21.000000, 0.045285, 54.752417
21.000000, 0.132694, 54.752417
21.000000, 0.263101, 54.752417
21.000000, 0.742735, 54.752417
21.000000, 0.780864, 54.752417
21.000000, 0.922528, 54.752417
21.000000, 0.964101, 54.752417
22.000000, -0.520363, 54.752417
22.000000, -0.476361, 54.752417
22.000000, -0.244781, 54.752417
22.000000, -0.015213, 54.752417
22.000000, 0.453319, 54.752417
22.000000, 0.661497, 54.752417
22.000000, 0.732215, 54.752417
22.000000, 0.940567, 54.752417
23.000000, -0.851713, 54.752417
